Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,94.05,31.81,-106.66,443735,1243,-7
2022,1,1,1,30,0,0,0,105.93,31.81,-106.66,443735,1243,-7
2022,1,1,2,30,0,0,0,118.28,31.81,-106.66,443735,1243,-7
2022,1,1,3,30,0,0,0,130.9,31.81,-106.66,443735,1243,-7
2022,1,1,4,30,0,0,0,143.63,31.81,-106.66,443735,1243,-7
2022,1,1,5,30,0,0,0,156.2,31.81,-106.66,443735,1243,-7
2022,1,1,6,30,0,0,0,167.51,31.81,-106.66,443735,1243,-7
2022,1,1,7,30,0,0,0,170.15,31.81,-106.66,443735,1243,-7
2022,1,1,8,30,0,0,0,160.24,31.81,-106.66,443735,1243,-7
2022,1,1,9,30,0,0,0,147.87,31.81,-106.66,443735,1243,-7
2022,1,1,10,30,0,0,0,135.15,31.81,-106.66,443735,1243,-7
2022,1,1,11,30,0,0,0,122.47,31.81,-106.66,443735,1243,-7
2022,1,1,12,30,0,0,0,110.01,31.81,-106.66,443735,1243,-7
2022,1,1,13,30,0,0,0,97.94,31.81,-106.66,443735,1243,-7
2022,1,1,14,30,22,406,48,86.3,31.81,-106.66,443735,1243,-7
2022,1,1,15,30,41,766,228,75.9,31.81,-106.66,443735,1243,-7
2022,1,1,16,30,54,888,404,66.8,31.81,-106.66,443735,1243,-7
2022,1,1,17,30,68,930,536,59.76,31.81,-106.66,443735,1243,-7
2022,1,1,18,30,135,736,551,55.58,31.81,-106.66,443735,1243,-7
2022,1,1,19,30,228,55,260,54.94,31.81,-106.66,443735,1243,-7
2022,1,1,20,30,192,325,364,57.95,31.81,-106.66,443735,1243,-7
2022,1,1,21,30,100,477,308,64.1,31.81,-106.66,443735,1243,-7
2022,1,1,22,30,60,623,247,72.58,31.81,-106.66,443735,1243,-7
2022,1,1,23,30,54,78,64,82.63,31.81,-106.66,443735,1243,-7
2022,1,2,0,30,0,0,0,93.91,31.81,-106.66,443735,1243,-7
2022,1,2,1,30,0,0,0,105.8,31.81,-106.66,443735,1243,-7
2022,1,2,2,30,0,0,0,118.14,31.81,-106.66,443735,1243,-7
2022,1,2,3,30,0,0,0,130.77,31.81,-106.66,443735,1243,-7
2022,1,2,4,30,0,0,0,143.5,31.81,-106.66,443735,1243,-7
2022,1,2,5,30,0,0,0,156.06,31.81,-106.66,443735,1243,-7
2022,1,2,6,30,0,0,0,167.37,31.81,-106.66,443735,1243,-7
2022,1,2,7,30,0,0,0,170.12,31.81,-106.66,443735,1243,-7
2022,1,2,8,30,0,0,0,160.29,31.81,-106.66,443735,1243,-7
