Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,93.91,32.61,-107.26,429936,1384,-7
2022,1,1,1,30,0,0,0,105.68,32.61,-107.26,429936,1384,-7
2022,1,1,2,30,0,0,0,117.92,32.61,-107.26,429936,1384,-7
2022,1,1,3,30,0,0,0,130.43,32.61,-107.26,429936,1384,-7
2022,1,1,4,30,0,0,0,143.05,32.61,-107.26,429936,1384,-7
2022,1,1,5,30,0,0,0,155.47,32.61,-107.26,429936,1384,-7
2022,1,1,6,30,0,0,0,166.57,32.61,-107.26,429936,1384,-7
2022,1,1,7,30,0,0,0,169.63,32.61,-107.26,429936,1384,-7
2022,1,1,8,30,0,0,0,160.4,32.61,-107.26,429936,1384,-7
2022,1,1,9,30,0,0,0,148.28,32.61,-107.26,429936,1384,-7
2022,1,1,10,30,0,0,0,135.69,32.61,-107.26,429936,1384,-7
2022,1,1,11,30,0,0,0,123.11,32.61,-107.26,429936,1384,-7
2022,1,1,12,30,0,0,0,110.72,32.61,-107.26,429936,1384,-7
2022,1,1,13,30,0,0,0,98.73,32.61,-107.26,429936,1384,-7
2022,1,1,14,30,19,200,29,87.14,32.61,-107.26,429936,1384,-7
2022,1,1,15,30,105,180,146,76.82,32.61,-107.26,429936,1384,-7
2022,1,1,16,30,82,113,125,67.77,32.61,-107.26,429936,1384,-7
2022,1,1,17,30,152,39,171,60.72,32.61,-107.26,429936,1384,-7
2022,1,1,18,30,153,554,459,56.49,32.61,-107.26,429936,1384,-7
2022,1,1,19,30,220,480,490,55.71,32.61,-107.26,429936,1384,-7
2022,1,1,20,30,151,645,488,58.52,32.61,-107.26,429936,1384,-7
2022,1,1,21,30,185,249,292,64.47,32.61,-107.26,429936,1384,-7
2022,1,1,22,30,96,437,226,72.75,32.61,-107.26,429936,1384,-7
2022,1,1,23,30,52,275,87,82.64,32.61,-107.26,429936,1384,-7
2022,1,2,0,30,0,0,0,93.78,32.61,-107.26,429936,1384,-7
2022,1,2,1,30,0,0,0,105.54,32.61,-107.26,429936,1384,-7
2022,1,2,2,30,0,0,0,117.78,32.61,-107.26,429936,1384,-7
2022,1,2,3,30,0,0,0,130.3,32.61,-107.26,429936,1384,-7
2022,1,2,4,30,0,0,0,142.92,32.61,-107.26,429936,1384,-7
2022,1,2,5,30,0,0,0,155.33,32.61,-107.26,429936,1384,-7
2022,1,2,6,30,0,0,0,166.43,32.61,-107.26,429936,1384,-7
2022,1,2,7,30,0,0,0,169.59,32.61,-107.26,429936,1384,-7
2022,1,2,8,30,0,0,0,160.44,32.61,-107.26,429936,1384,-7
2022,1,2,9,30,0,0,0,148.34,32.61,-107.26,429936,1384,-7
2022,1,2,10,30,0,0,0,135.76,32.61,-107.26,429936,1384,-7
2022,1,2,11,30,0,0,0,123.17,32.61,-107.26,429936,1384,-7
2022,1,2,12,30,0,0,0,110.78,32.61,-107.26,429936,1384,-7
2022,1,2,13,30,0,0,0,98.78,32.61,-107.26,429936,1384,-7
2022,1,2,14,30,19,435,41,87.15,32.61,-107.26,429936,1384,-7
2022,1,2,15,30,34,850,228,76.83,32.61,-107.26,429936,1384,-7
2022,1,2,16,30,42,976,411,67.76,32.61,-107.26,429936,1384,-7
2022,1,2,17,30,46,1033,552,60.69,32.61,-107.26,429936,1384,-7
2022,1,2,18,30,49,1058,634,56.42,32.61,-107.26,429936,1384,-7
2022,1,2,19,30,50,1062,650,55.61,32.61,-107.26,429936,1384,-7
2022,1,2,20,30,48,1047,597,58.4,32.61,-107.26,429936,1384,-7
2022,1,2,21,30,45,1003,479,64.33,32.61,-107.26,429936,1384,-7
2022,1,2,22,30,38,911,310,72.61,32.61,-107.26,429936,1384,-7
2022,1,2,23,30,27,695,118,82.49,32.61,-107.26,429936,1384,-7
2022,1,3,0,30,0,0,0,93.64,32.61,-107.26,429936,1384,-7
2022,1,3,1,30,0,0,0,105.4,32.61,-107.26,429936,1384,-7
2022,1,3,2,30,0,0,0,117.64,32.61,-107.26,429936,1384,-7
2022,1,3,3,30,0,0,0,130.16,32.61,-107.26,429936,1384,-7
2022,1,3,4,30,0,0,0,142.78,32.61,-107.26,429936,1384,-7
2022,1,3,5,30,0,0,0,155.19,32.61,-107.26,429936,1384,-7
2022,1,3,6,30,0,0,0,166.29,32.61,-107.26,429936,1384,-7
2022,1,3,7,30,0,0,0,169.54,32.61,-107.26,429936,1384,-7
2022,1,3,8,30,0,0,0,160.48,32.61,-107.26,429936,1384,-7
2022,1,3,9,30,0,0,0,148.4,32.61,-107.26,429936,1384,-7
2022,1,3,10,30,0,0,0,135.82,32.61,-107.26,429936,1384,-7
2022,1,3,11,30,0,0,0,123.22,32.61,-107.26,429936,1384,-7
2022,1,3,12,30,0,0,0,110.83,32.61,-107.26,429936,1384,-7
2022,1,3,13,30,0,0,0,98.82,32.61,-107.26,429936,1384,-7
2022,1,3,14,30,19,417,40,87.18,32.61,-107.26,429936,1384,-7
2022,1,3,15,30,34,833,224,76.84,32.61,-107.26,429936,1384,-7
2022,1,3,16,30,43,960,407,67.74,32.61,-107.26,429936,1384,-7
2022,1,3,17,30,106,841,518,60.64,32.61,-107.26,429936,1384,-7
2022,1,3,18,30,94,934,612,56.34,32.61,-107.26,429936,1384,-7
2022,1,3,19,30,60,1026,641,55.5,32.61,-107.26,429936,1384,-7
2022,1,3,20,30,203,558,496,58.28,32.61,-107.26,429936,1384,-7
2022,1,3,21,30,203,412,382,64.19,32.61,-107.26,429936,1384,-7
2022,1,3,22,30,147,331,247,72.47,32.61,-107.26,429936,1384,-7
2022,1,3,23,30,48,467,110,82.35,32.61,-107.26,429936,1384,-7
2022,1,4,0,30,0,0,0,93.49,32.61,-107.26,429936,1384,-7
2022,1,4,1,30,0,0,0,105.26,32.61,-107.26,429936,1384,-7
