Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,95.22,34.85,-106.78,440846,1532,-7
2022,1,1,1,30,0,0,0,106.73,34.85,-106.78,440846,1532,-7
2022,1,1,2,30,0,0,0,118.71,34.85,-106.78,440846,1532,-7
2022,1,1,3,30,0,0,0,130.95,34.85,-106.78,440846,1532,-7
2022,1,1,4,30,0,0,0,143.23,34.85,-106.78,440846,1532,-7
2022,1,1,5,30,0,0,0,155.13,34.85,-106.78,440846,1532,-7
2022,1,1,6,30,0,0,0,165.23,34.85,-106.78,440846,1532,-7
2022,1,1,7,30,0,0,0,167.42,34.85,-106.78,440846,1532,-7
2022,1,1,8,30,0,0,0,159.03,34.85,-106.78,440846,1532,-7
2022,1,1,9,30,0,0,0,147.47,34.85,-106.78,440846,1532,-7
2022,1,1,10,30,0,0,0,135.26,34.85,-106.78,440846,1532,-7
2022,1,1,11,30,0,0,0,122.97,34.85,-106.78,440846,1532,-7
2022,1,1,12,30,0,0,0,110.87,34.85,-106.78,440846,1532,-7
2022,1,1,13,30,0,0,0,99.17,34.85,-106.78,440846,1532,-7
2022,1,1,14,30,12,0,12,87.84,34.85,-106.78,440846,1532,-7
2022,1,1,15,30,95,115,119,77.89,34.85,-106.78,440846,1532,-7
2022,1,1,16,30,73,25,82,69.2,34.85,-106.78,440846,1532,-7
2022,1,1,17,30,173,556,430,62.52,34.85,-106.78,440846,1532,-7
2022,1,1,18,30,300,293,453,58.58,34.85,-106.78,440846,1532,-7
2022,1,1,19,30,151,781,565,57.95,34.85,-106.78,440846,1532,-7
2022,1,1,20,30,226,257,352,60.74,34.85,-106.78,440846,1532,-7
2022,1,1,21,30,142,468,328,66.52,34.85,-106.78,440846,1532,-7
2022,1,1,22,30,116,300,196,74.57,34.85,-106.78,440846,1532,-7
2022,1,1,23,30,30,566,87,84.18,34.85,-106.78,440846,1532,-7
2022,1,2,0,30,0,0,0,95.08,34.85,-106.78,440846,1532,-7
2022,1,2,1,30,0,0,0,106.59,34.85,-106.78,440846,1532,-7
2022,1,2,2,30,0,0,0,118.58,34.85,-106.78,440846,1532,-7
2022,1,2,3,30,0,0,0,130.82,34.85,-106.78,440846,1532,-7
2022,1,2,4,30,0,0,0,143.09,34.85,-106.78,440846,1532,-7
2022,1,2,5,30,0,0,0,154.99,34.85,-106.78,440846,1532,-7
2022,1,2,6,30,0,0,0,165.1,34.85,-106.78,440846,1532,-7
2022,1,2,7,30,0,0,0,167.37,34.85,-106.78,440846,1532,-7
2022,1,2,8,30,0,0,0,159.06,34.85,-106.78,440846,1532,-7
2022,1,2,9,30,0,0,0,147.52,34.85,-106.78,440846,1532,-7
2022,1,2,10,30,0,0,0,135.31,34.85,-106.78,440846,1532,-7
2022,1,2,11,30,0,0,0,123.03,34.85,-106.78,440846,1532,-7
2022,1,2,12,30,0,0,0,110.92,34.85,-106.78,440846,1532,-7
2022,1,2,13,30,0,0,0,99.21,34.85,-106.78,440846,1532,-7
2022,1,2,14,30,18,354,31,87.85,34.85,-106.78,440846,1532,-7
2022,1,2,15,30,33,832,207,77.9,34.85,-106.78,440846,1532,-7
2022,1,2,16,30,40,949,377,69.19,34.85,-106.78,440846,1532,-7
2022,1,2,17,30,45,1008,511,62.48,34.85,-106.78,440846,1532,-7
2022,1,2,18,30,47,1035,588,58.51,34.85,-106.78,440846,1532,-7
2022,1,2,19,30,47,1027,594,57.85,34.85,-106.78,440846,1532,-7
2022,1,2,20,30,45,1010,541,60.62,34.85,-106.78,440846,1532,-7
2022,1,2,21,30,43,965,429,66.39,34.85,-106.78,440846,1532,-7
2022,1,2,22,30,36,867,269,74.43,34.85,-106.78,440846,1532,-7
2022,1,2,23,30,24,615,88,84.04,34.85,-106.78,440846,1532,-7
2022,1,3,0,30,0,0,0,94.94,34.85,-106.78,440846,1532,-7
2022,1,3,1,30,0,0,0,106.45,34.85,-106.78,440846,1532,-7
2022,1,3,2,30,0,0,0,118.44,34.85,-106.78,440846,1532,-7
2022,1,3,3,30,0,0,0,130.68,34.85,-106.78,440846,1532,-7
2022,1,3,4,30,0,0,0,142.95,34.85,-106.78,440846,1532,-7
2022,1,3,5,30,0,0,0,154.85,34.85,-106.78,440846,1532,-7
2022,1,3,6,30,0,0,0,164.96,34.85,-106.78,440846,1532,-7
2022,1,3,7,30,0,0,0,167.31,34.85,-106.78,440846,1532,-7
2022,1,3,8,30,0,0,0,159.08,34.85,-106.78,440846,1532,-7
2022,1,3,9,30,0,0,0,147.57,34.85,-106.78,440846,1532,-7
2022,1,3,10,30,0,0,0,135.36,34.85,-106.78,440846,1532,-7
2022,1,3,11,30,0,0,0,123.08,34.85,-106.78,440846,1532,-7
2022,1,3,12,30,0,0,0,110.97,34.85,-106.78,440846,1532,-7
2022,1,3,13,30,0,0,0,99.24,34.85,-106.78,440846,1532,-7
2022,1,3,14,30,17,341,30,87.88,34.85,-106.78,440846,1532,-7
2022,1,3,15,30,32,815,203,77.9,34.85,-106.78,440846,1532,-7
2022,1,3,16,30,41,949,378,69.17,34.85,-106.78,440846,1532,-7
2022,1,3,17,30,44,1009,511,62.43,34.85,-106.78,440846,1532,-7
2022,1,3,18,30,47,1035,589,58.43,34.85,-106.78,440846,1532,-7
2022,1,3,19,30,48,1039,602,57.75,34.85,-106.78,440846,1532,-7
2022,1,3,20,30,47,1021,550,60.5,34.85,-106.78,440846,1532,-7
2022,1,3,21,30,45,974,437,66.25,34.85,-106.78,440846,1532,-7
2022,1,3,22,30,38,876,275,74.29,34.85,-106.78,440846,1532,-7
2022,1,3,23,30,26,623,92,83.89,34.85,-106.78,440846,1532,-7
2022,1,4,0,30,0,0,0,94.8,34.85,-106.78,440846,1532,-7
2022,1,4,1,30,0,0,0,106.31,34.85,-106.78,440846,1532,-7
2022,1,4,2,30,0,0,0,118.3,34.85,-106.78,440846,1532,-7
2022,1,4,3,30,0,0,0,130.54,34.85,-106.78,440846,1532,-7
2022,1,4,4,30,0,0,0,142.81,34.85,-106.78,440846,1532,-7
2022,1,4,5,30,0,0,0,154.71,34.85,-106.78,440846,1532,-7
2022,1,4,6,30,0,0,0,164.81,34.85,-106.78,440846,1532,-7
2022,1,4,7,30,0,0,0,167.25,34.85,-106.78,440846,1532,-7
2022,1,4,8,30,0,0,0,159.1,34.85,-106.78,440846,1532,-7
2022,1,4,9,30,0,0,0,147.61,34.85,-106.78,440846,1532,-7
2022,1,4,10,30,0,0,0,135.41,34.85,-106.78,440846,1532,-7
2022,1,4,11,30,0,0,0,123.12,34.85,-106.78,440846,1532,-7
2022,1,4,12,30,0,0,0,111.01,34.85,-106.78,440846,1532,-7
2022,1,4,13,30,0,0,0,99.27,34.85,-106.78,440846,1532,-7
2022,1,4,14,30,17,61,19,87.9,34.85,-106.78,440846,1532,-7
2022,1,4,15,30,45,640,179,77.9,34.85,-106.78,440846,1532,-7
2022,1,4,16,30,40,949,378,69.14,34.85,-106.78,440846,1532,-7
2022,1,4,17,30,47,1007,514,62.38,34.85,-106.78,440846,1532,-7
2022,1,4,18,30,53,1018,587,58.34,34.85,-106.78,440846,1532,-7
2022,1,4,19,30,55,1020,601,57.63,34.85,-106.78,440846,1532,-7
2022,1,4,20,30,58,986,546,60.36,34.85,-106.78,440846,1532,-7
2022,1,4,21,30,57,929,433,66.1,34.85,-106.78,440846,1532,-7
2022,1,4,22,30,45,834,273,74.14,34.85,-106.78,440846,1532,-7
