Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,95.02,35.25,-107.26,429870,2076,-7
2022,1,1,1,30,0,0,0,106.46,35.25,-107.26,429870,2076,-7
2022,1,1,2,30,0,0,0,118.38,35.25,-107.26,429870,2076,-7
2022,1,1,3,30,0,0,0,130.55,35.25,-107.26,429870,2076,-7
2022,1,1,4,30,0,0,0,142.76,35.25,-107.26,429870,2076,-7
2022,1,1,5,30,0,0,0,154.59,35.25,-107.26,429870,2076,-7
2022,1,1,6,30,0,0,0,164.64,35.25,-107.26,429870,2076,-7
2022,1,1,7,30,0,0,0,167.16,35.25,-107.26,429870,2076,-7
2022,1,1,8,30,0,0,0,159.17,35.25,-107.26,429870,2076,-7
2022,1,1,9,30,0,0,0,147.78,35.25,-107.26,429870,2076,-7
2022,1,1,10,30,0,0,0,135.65,35.25,-107.26,429870,2076,-7
2022,1,1,11,30,0,0,0,123.43,35.25,-107.26,429870,2076,-7
2022,1,1,12,30,0,0,0,111.37,35.25,-107.26,429870,2076,-7
2022,1,1,13,30,0,0,0,99.7,35.25,-107.26,429870,2076,-7
2022,1,1,14,30,11,0,11,88.39,35.25,-107.26,429870,2076,-7
2022,1,1,15,30,99,52,109,78.48,35.25,-107.26,429870,2076,-7
2022,1,1,16,30,197,173,257,69.79,35.25,-107.26,429870,2076,-7
2022,1,1,17,30,117,785,472,63.08,35.25,-107.26,429870,2076,-7
2022,1,1,18,30,241,296,393,59.07,35.25,-107.26,429870,2076,-7
2022,1,1,19,30,272,213,384,58.34,35.25,-107.26,429870,2076,-7
2022,1,1,20,30,205,556,475,60.99,35.25,-107.26,429870,2076,-7
2022,1,1,21,30,139,639,392,66.63,35.25,-107.26,429870,2076,-7
2022,1,1,22,30,43,897,282,74.56,35.25,-107.26,429870,2076,-7
2022,1,1,23,30,32,548,89,84.07,35.25,-107.26,429870,2076,-7
2022,1,2,0,30,0,0,0,94.89,35.25,-107.26,429870,2076,-7
2022,1,2,1,30,0,0,0,106.32,35.25,-107.26,429870,2076,-7
