Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,93.71,32.57,-107.5,424521,1441,-7
2022,1,1,1,30,0,0,0,105.47,32.57,-107.5,424521,1441,-7
2022,1,1,2,30,0,0,0,117.71,32.57,-107.5,424521,1441,-7
2022,1,1,3,30,0,0,0,130.23,32.57,-107.5,424521,1441,-7
2022,1,1,4,30,0,0,0,142.85,32.57,-107.5,424521,1441,-7
2022,1,1,5,30,0,0,0,155.29,32.57,-107.5,424521,1441,-7
2022,1,1,6,30,0,0,0,166.46,32.57,-107.5,424521,1441,-7
2022,1,1,7,30,0,0,0,169.76,32.57,-107.5,424521,1441,-7
2022,1,1,8,30,0,0,0,160.61,32.57,-107.5,424521,1441,-7
2022,1,1,9,30,0,0,0,148.49,32.57,-107.5,424521,1441,-7
2022,1,1,10,30,0,0,0,135.89,32.57,-107.5,424521,1441,-7
2022,1,1,11,30,0,0,0,123.3,32.57,-107.5,424521,1441,-7
2022,1,1,12,30,0,0,0,110.9,32.57,-107.5,424521,1441,-7
2022,1,1,13,30,0,0,0,98.9,32.57,-107.5,424521,1441,-7
2022,1,1,14,30,15,11,16,87.28,32.57,-107.5,424521,1441,-7
2022,1,1,15,30,99,237,153,76.94,32.57,-107.5,424521,1441,-7
2022,1,1,16,30,31,6,33,67.85,32.57,-107.5,424521,1441,-7
2022,1,1,17,30,90,12,96,60.76,32.57,-107.5,424521,1441,-7
2022,1,1,18,30,196,492,468,56.47,32.57,-107.5,424521,1441,-7
2022,1,1,19,30,248,476,517,55.63,32.57,-107.5,424521,1441,-7
2022,1,1,20,30,285,112,344,58.4,32.57,-107.5,424521,1441,-7
2022,1,1,21,30,82,860,455,64.3,32.57,-107.5,424521,1441,-7
2022,1,1,22,30,49,859,306,72.57,32.57,-107.5,424521,1441,-7
2022,1,1,23,30,32,630,115,82.44,32.57,-107.5,424521,1441,-7
2022,1,2,0,30,0,0,0,93.57,32.57,-107.5,424521,1441,-7
2022,1,2,1,30,0,0,0,105.33,32.57,-107.5,424521,1441,-7
2022,1,2,2,30,0,0,0,117.57,32.57,-107.5,424521,1441,-7
2022,1,2,3,30,0,0,0,130.1,32.57,-107.5,424521,1441,-7
2022,1,2,4,30,0,0,0,142.72,32.57,-107.5,424521,1441,-7
2022,1,2,5,30,0,0,0,155.15,32.57,-107.5,424521,1441,-7
2022,1,2,6,30,0,0,0,166.32,32.57,-107.5,424521,1441,-7
2022,1,2,7,30,0,0,0,169.72,32.57,-107.5,424521,1441,-7
2022,1,2,8,30,0,0,0,160.65,32.57,-107.5,424521,1441,-7
2022,1,2,9,30,0,0,0,148.55,32.57,-107.5,424521,1441,-7
2022,1,2,10,30,0,0,0,135.96,32.57,-107.5,424521,1441,-7
2022,1,2,11,30,0,0,0,123.36,32.57,-107.5,424521,1441,-7
2022,1,2,12,30,0,0,0,110.96,32.57,-107.5,424521,1441,-7
2022,1,2,13,30,0,0,0,98.94,32.57,-107.5,424521,1441,-7
2022,1,2,14,30,19,378,37,87.3,32.57,-107.5,424521,1441,-7
2022,1,2,15,30,33,849,225,76.96,32.57,-107.5,424521,1441,-7
2022,1,2,16,30,42,976,410,67.84,32.57,-107.5,424521,1441,-7
2022,1,2,17,30,46,1034,552,60.73,32.57,-107.5,424521,1441,-7
2022,1,2,18,30,49,1059,635,56.4,32.57,-107.5,424521,1441,-7
2022,1,2,19,30,49,1064,651,55.53,32.57,-107.5,424521,1441,-7
2022,1,2,20,30,47,1049,599,58.28,32.57,-107.5,424521,1441,-7
2022,1,2,21,30,44,1009,484,64.17,32.57,-107.5,424521,1441,-7
2022,1,2,22,30,38,923,317,72.43,32.57,-107.5,424521,1441,-7
2022,1,2,23,30,27,710,122,82.29,32.57,-107.5,424521,1441,-7
2022,1,3,0,30,0,0,0,93.43,32.57,-107.5,424521,1441,-7
2022,1,3,1,30,0,0,0,105.19,32.57,-107.5,424521,1441,-7
2022,1,3,2,30,0,0,0,117.43,32.57,-107.5,424521,1441,-7
2022,1,3,3,30,0,0,0,129.96,32.57,-107.5,424521,1441,-7
2022,1,3,4,30,0,0,0,142.58,32.57,-107.5,424521,1441,-7
2022,1,3,5,30,0,0,0,155.01,32.57,-107.5,424521,1441,-7
2022,1,3,6,30,0,0,0,166.18,32.57,-107.5,424521,1441,-7
2022,1,3,7,30,0,0,0,169.66,32.57,-107.5,424521,1441,-7
2022,1,3,8,30,0,0,0,160.69,32.57,-107.5,424521,1441,-7
2022,1,3,9,30,0,0,0,148.61,32.57,-107.5,424521,1441,-7
2022,1,3,10,30,0,0,0,136.02,32.57,-107.5,424521,1441,-7
2022,1,3,11,30,0,0,0,123.41,32.57,-107.5,424521,1441,-7
2022,1,3,12,30,0,0,0,111.01,32.57,-107.5,424521,1441,-7
2022,1,3,13,30,0,0,0,98.98,32.57,-107.5,424521,1441,-7
2022,1,3,14,30,19,363,36,87.32,32.57,-107.5,424521,1441,-7
2022,1,3,15,30,34,832,222,76.97,32.57,-107.5,424521,1441,-7
2022,1,3,16,30,42,961,405,67.83,32.57,-107.5,424521,1441,-7
2022,1,3,17,30,86,916,535,60.68,32.57,-107.5,424521,1441,-7
2022,1,3,18,30,73,1005,630,56.33,32.57,-107.5,424521,1441,-7
2022,1,3,19,30,86,960,631,55.43,32.57,-107.5,424521,1441,-7
2022,1,3,20,30,187,595,501,58.15,32.57,-107.5,424521,1441,-7
2022,1,3,21,30,197,436,388,64.03,32.57,-107.5,424521,1441,-7
2022,1,3,22,30,145,365,256,72.28,32.57,-107.5,424521,1441,-7
2022,1,3,23,30,47,494,114,82.15,32.57,-107.5,424521,1441,-7
2022,1,4,0,30,0,0,0,93.28,32.57,-107.5,424521,1441,-7
2022,1,4,1,30,0,0,0,105.05,32.57,-107.5,424521,1441,-7
2022,1,4,2,30,0,0,0,117.29,32.57,-107.5,424521,1441,-7
2022,1,4,3,30,0,0,0,129.82,32.57,-107.5,424521,1441,-7
2022,1,4,4,30,0,0,0,142.45,32.57,-107.5,424521,1441,-7
2022,1,4,5,30,0,0,0,154.87,32.57,-107.5,424521,1441,-7
2022,1,4,6,30,0,0,0,166.03,32.57,-107.5,424521,1441,-7
2022,1,4,7,30,0,0,0,169.6,32.57,-107.5,424521,1441,-7
2022,1,4,8,30,0,0,0,160.71,32.57,-107.5,424521,1441,-7
2022,1,4,9,30,0,0,0,148.66,32.57,-107.5,424521,1441,-7
2022,1,4,10,30,0,0,0,136.07,32.57,-107.5,424521,1441,-7
2022,1,4,11,30,0,0,0,123.47,32.57,-107.5,424521,1441,-7
2022,1,4,12,30,0,0,0,111.06,32.57,-107.5,424521,1441,-7
2022,1,4,13,30,0,0,0,99.02,32.57,-107.5,424521,1441,-7
2022,1,4,14,30,18,344,34,87.35,32.57,-107.5,424521,1441,-7
2022,1,4,15,30,34,807,216,76.97,32.57,-107.5,424521,1441,-7
2022,1,4,16,30,42,930,393,67.81,32.57,-107.5,424521,1441,-7
2022,1,4,17,30,46,998,535,60.64,32.57,-107.5,424521,1441,-7
2022,1,4,18,30,48,1025,618,56.24,32.57,-107.5,424521,1441,-7
2022,1,4,19,30,49,1030,635,55.31,32.57,-107.5,424521,1441,-7
2022,1,4,20,30,51,1011,586,58.02,32.57,-107.5,424521,1441,-7
2022,1,4,21,30,50,962,474,63.88,32.57,-107.5,424521,1441,-7
2022,1,4,22,30,44,867,310,72.14,32.57,-107.5,424521,1441,-7
2022,1,4,23,30,31,650,121,82.01,32.57,-107.5,424521,1441,-7
2022,1,5,0,30,0,0,0,93.14,32.57,-107.5,424521,1441,-7
2022,1,5,1,30,0,0,0,104.91,32.57,-107.5,424521,1441,-7
2022,1,5,2,30,0,0,0,117.15,32.57,-107.5,424521,1441,-7
2022,1,5,3,30,0,0,0,129.68,32.57,-107.5,424521,1441,-7
2022,1,5,4,30,0,0,0,142.31,32.57,-107.5,424521,1441,-7
2022,1,5,5,30,0,0,0,154.73,32.57,-107.5,424521,1441,-7
2022,1,5,6,30,0,0,0,165.88,32.57,-107.5,424521,1441,-7
2022,1,5,7,30,0,0,0,169.53,32.57,-107.5,424521,1441,-7
2022,1,5,8,30,0,0,0,160.74,32.57,-107.5,424521,1441,-7
2022,1,5,9,30,0,0,0,148.7,32.57,-107.5,424521,1441,-7
2022,1,5,10,30,0,0,0,136.12,32.57,-107.5,424521,1441,-7
2022,1,5,11,30,0,0,0,123.51,32.57,-107.5,424521,1441,-7
2022,1,5,12,30,0,0,0,111.1,32.57,-107.5,424521,1441,-7
2022,1,5,13,30,0,0,0,99.05,32.57,-107.5,424521,1441,-7
2022,1,5,14,30,18,338,34,87.37,32.57,-107.5,424521,1441,-7
2022,1,5,15,30,34,799,214,76.97,32.57,-107.5,424521,1441,-7
2022,1,5,16,30,42,924,391,67.78,32.57,-107.5,424521,1441,-7
2022,1,5,17,30,49,982,531,60.58,32.57,-107.5,424521,1441,-7
2022,1,5,18,30,52,1014,617,56.15,32.57,-107.5,424521,1441,-7
2022,1,5,19,30,53,1019,635,55.19,32.57,-107.5,424521,1441,-7
2022,1,5,20,30,53,1002,586,57.88,32.57,-107.5,424521,1441,-7
2022,1,5,21,30,50,960,475,63.73,32.57,-107.5,424521,1441,-7
2022,1,5,22,30,43,871,312,71.98,32.57,-107.5,424521,1441,-7
2022,1,5,23,30,30,655,123,81.86,32.57,-107.5,424521,1441,-7
