Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,97,32.69,-103.3,528281,1133,-7
2022,1,1,1,30,0,0,0,108.91,32.69,-103.3,528281,1133,-7
2022,1,1,2,30,0,0,0,121.23,32.69,-103.3,528281,1133,-7
2022,1,1,3,30,0,0,0,133.78,32.69,-103.3,528281,1133,-7
2022,1,1,4,30,0,0,0,146.38,32.69,-103.3,528281,1133,-7
2022,1,1,5,30,0,0,0,158.62,32.69,-103.3,528281,1133,-7
2022,1,1,6,30,0,0,0,168.68,32.69,-103.3,528281,1133,-7
2022,1,1,7,30,0,0,0,167.83,32.69,-103.3,528281,1133,-7
2022,1,1,8,30,0,0,0,157.27,32.69,-103.3,528281,1133,-7
2022,1,1,9,30,0,0,0,144.95,32.69,-103.3,528281,1133,-7
2022,1,1,10,30,0,0,0,132.34,32.69,-103.3,528281,1133,-7
2022,1,1,11,30,0,0,0,119.8,32.69,-103.3,528281,1133,-7
2022,1,1,12,30,0,0,0,107.51,32.69,-103.3,528281,1133,-7
2022,1,1,13,30,0,0,0,95.66,32.69,-103.3,528281,1133,-7
2022,1,1,14,30,24,540,77,84.36,32.69,-103.3,528281,1133,-7
2022,1,1,15,30,37,816,258,74.3,32.69,-103.3,528281,1133,-7
2022,1,1,16,30,45,924,425,65.72,32.69,-103.3,528281,1133,-7
2022,1,1,17,30,52,974,549,59.35,32.69,-103.3,528281,1133,-7
2022,1,1,18,30,58,987,610,55.98,32.69,-103.3,528281,1133,-7
2022,1,1,19,30,61,979,606,56.17,32.69,-103.3,528281,1133,-7
2022,1,1,20,30,60,946,535,59.88,32.69,-103.3,528281,1133,-7
2022,1,1,21,30,57,884,409,66.52,32.69,-103.3,528281,1133,-7
2022,1,1,22,30,78,279,149,75.29,32.69,-103.3,528281,1133,-7
2022,1,1,23,30,27,2,27,85.46,32.69,-103.3,528281,1133,-7
2022,1,2,0,30,0,0,0,96.86,32.69,-103.3,528281,1133,-7
2022,1,2,1,30,0,0,0,108.77,32.69,-103.3,528281,1133,-7
2022,1,2,2,30,0,0,0,121.09,32.69,-103.3,528281,1133,-7
2022,1,2,3,30,0,0,0,133.65,32.69,-103.3,528281,1133,-7
2022,1,2,4,30,0,0,0,146.24,32.69,-103.3,528281,1133,-7
2022,1,2,5,30,0,0,0,158.48,32.69,-103.3,528281,1133,-7
2022,1,2,6,30,0,0,0,168.55,32.69,-103.3,528281,1133,-7
2022,1,2,7,30,0,0,0,167.82,32.69,-103.3,528281,1133,-7
2022,1,2,8,30,0,0,0,157.32,32.69,-103.3,528281,1133,-7
2022,1,2,9,30,0,0,0,145.01,32.69,-103.3,528281,1133,-7
2022,1,2,10,30,0,0,0,132.41,32.69,-103.3,528281,1133,-7
2022,1,2,11,30,0,0,0,119.86,32.69,-103.3,528281,1133,-7
2022,1,2,12,30,0,0,0,107.56,32.69,-103.3,528281,1133,-7
2022,1,2,13,30,0,0,0,95.71,32.69,-103.3,528281,1133,-7
2022,1,2,14,30,26,601,85,84.38,32.69,-103.3,528281,1133,-7
2022,1,2,15,30,42,878,279,74.31,32.69,-103.3,528281,1133,-7
2022,1,2,16,30,48,985,453,65.7,32.69,-103.3,528281,1133,-7
2022,1,2,17,30,49,1036,578,59.3,32.69,-103.3,528281,1133,-7
2022,1,2,18,30,49,1057,641,55.91,32.69,-103.3,528281,1133,-7
2022,1,2,19,30,49,1056,638,56.07,32.69,-103.3,528281,1133,-7
2022,1,2,20,30,47,1035,568,59.76,32.69,-103.3,528281,1133,-7
2022,1,2,21,30,43,984,437,66.38,32.69,-103.3,528281,1133,-7
2022,1,2,22,30,36,862,257,75.15,32.69,-103.3,528281,1133,-7
2022,1,2,23,30,22,559,68,85.31,32.69,-103.3,528281,1133,-7
2022,1,3,0,30,0,0,0,96.72,32.69,-103.3,528281,1133,-7
2022,1,3,1,30,0,0,0,108.63,32.69,-103.3,528281,1133,-7
2022,1,3,2,30,0,0,0,120.96,32.69,-103.3,528281,1133,-7
2022,1,3,3,30,0,0,0,133.52,32.69,-103.3,528281,1133,-7
2022,1,3,4,30,0,0,0,146.11,32.69,-103.3,528281,1133,-7
2022,1,3,5,30,0,0,0,158.34,32.69,-103.3,528281,1133,-7
2022,1,3,6,30,0,0,0,168.42,32.69,-103.3,528281,1133,-7
2022,1,3,7,30,0,0,0,167.81,32.69,-103.3,528281,1133,-7
2022,1,3,8,30,0,0,0,157.36,32.69,-103.3,528281,1133,-7
2022,1,3,9,30,0,0,0,145.07,32.69,-103.3,528281,1133,-7
2022,1,3,10,30,0,0,0,132.47,32.69,-103.3,528281,1133,-7
2022,1,3,11,30,0,0,0,119.92,32.69,-103.3,528281,1133,-7
2022,1,3,12,30,0,0,0,107.61,32.69,-103.3,528281,1133,-7
2022,1,3,13,30,0,0,0,95.74,32.69,-103.3,528281,1133,-7
2022,1,3,14,30,23,602,82,84.41,32.69,-103.3,528281,1133,-7
2022,1,3,15,30,37,872,273,74.31,32.69,-103.3,528281,1133,-7
2022,1,3,16,30,44,991,452,65.68,32.69,-103.3,528281,1133,-7
2022,1,3,17,30,47,1039,578,59.25,32.69,-103.3,528281,1133,-7
2022,1,3,18,30,50,1058,644,55.82,32.69,-103.3,528281,1133,-7
2022,1,3,19,30,49,1058,641,55.95,32.69,-103.3,528281,1133,-7
2022,1,3,20,30,48,1036,572,59.63,32.69,-103.3,528281,1133,-7
2022,1,3,21,30,204,320,333,66.24,32.69,-103.3,528281,1133,-7
2022,1,3,22,30,132,172,177,75,32.69,-103.3,528281,1133,-7
2022,1,3,23,30,43,13,44,85.17,32.69,-103.3,528281,1133,-7
2022,1,4,0,30,0,0,0,96.58,32.69,-103.3,528281,1133,-7
2022,1,4,1,30,0,0,0,108.49,32.69,-103.3,528281,1133,-7
2022,1,4,2,30,0,0,0,120.82,32.69,-103.3,528281,1133,-7
2022,1,4,3,30,0,0,0,133.38,32.69,-103.3,528281,1133,-7
2022,1,4,4,30,0,0,0,145.97,32.69,-103.3,528281,1133,-7
2022,1,4,5,30,0,0,0,158.19,32.69,-103.3,528281,1133,-7
2022,1,4,6,30,0,0,0,168.28,32.69,-103.3,528281,1133,-7
2022,1,4,7,30,0,0,0,167.78,32.69,-103.3,528281,1133,-7
2022,1,4,8,30,0,0,0,157.4,32.69,-103.3,528281,1133,-7
2022,1,4,9,30,0,0,0,145.12,32.69,-103.3,528281,1133,-7
2022,1,4,10,30,0,0,0,132.52,32.69,-103.3,528281,1133,-7
2022,1,4,11,30,0,0,0,119.97,32.69,-103.3,528281,1133,-7
2022,1,4,12,30,0,0,0,107.66,32.69,-103.3,528281,1133,-7
2022,1,4,13,30,0,0,0,95.77,32.69,-103.3,528281,1133,-7
2022,1,4,14,30,44,265,70,84.42,32.69,-103.3,528281,1133,-7
2022,1,4,15,30,98,446,219,74.31,32.69,-103.3,528281,1133,-7
2022,1,4,16,30,94,763,409,65.65,32.69,-103.3,528281,1133,-7
2022,1,4,17,30,47,1009,564,59.19,32.69,-103.3,528281,1133,-7
2022,1,4,18,30,49,1022,624,55.73,32.69,-103.3,528281,1133,-7
2022,1,4,19,30,48,1022,622,55.84,32.69,-103.3,528281,1133,-7
2022,1,4,20,30,48,1006,559,59.49,32.69,-103.3,528281,1133,-7
2022,1,4,21,30,46,955,433,66.09,32.69,-103.3,528281,1133,-7
2022,1,4,22,30,42,832,259,74.86,32.69,-103.3,528281,1133,-7
2022,1,4,23,30,36,315,63,85.03,32.69,-103.3,528281,1133,-7
2022,1,5,0,30,0,0,0,96.44,32.69,-103.3,528281,1133,-7
2022,1,5,1,30,0,0,0,108.35,32.69,-103.3,528281,1133,-7
2022,1,5,2,30,0,0,0,120.68,32.69,-103.3,528281,1133,-7
2022,1,5,3,30,0,0,0,133.24,32.69,-103.3,528281,1133,-7
2022,1,5,4,30,0,0,0,145.83,32.69,-103.3,528281,1133,-7
2022,1,5,5,30,0,0,0,158.05,32.69,-103.3,528281,1133,-7
2022,1,5,6,30,0,0,0,168.13,32.69,-103.3,528281,1133,-7
