Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,95.41,34.81,-106.5,447439,1768,-7
2022,1,1,1,30,0,0,0,106.93,34.81,-106.5,447439,1768,-7
2022,1,1,2,30,0,0,0,118.92,34.81,-106.5,447439,1768,-7
2022,1,1,3,30,0,0,0,131.16,34.81,-106.5,447439,1768,-7
2022,1,1,4,30,0,0,0,143.44,34.81,-106.5,447439,1768,-7
2022,1,1,5,30,0,0,0,155.34,34.81,-106.5,447439,1768,-7
2022,1,1,6,30,0,0,0,165.38,34.81,-106.5,447439,1768,-7
2022,1,1,7,30,0,0,0,167.36,34.81,-106.5,447439,1768,-7
2022,1,1,8,30,0,0,0,158.85,34.81,-106.5,447439,1768,-7
2022,1,1,9,30,0,0,0,147.27,34.81,-106.5,447439,1768,-7
2022,1,1,10,30,0,0,0,135.04,34.81,-106.5,447439,1768,-7
2022,1,1,11,30,0,0,0,122.76,34.81,-106.5,447439,1768,-7
2022,1,1,12,30,0,0,0,110.66,34.81,-106.5,447439,1768,-7
2022,1,1,13,30,0,0,0,98.96,34.81,-106.5,447439,1768,-7
2022,1,1,14,30,10,0,10,87.66,34.81,-106.5,447439,1768,-7
2022,1,1,15,30,11,0,11,77.72,34.81,-106.5,447439,1768,-7
2022,1,1,16,30,61,1,61,69.05,34.81,-106.5,447439,1768,-7
2022,1,1,17,30,68,1,68,62.41,34.81,-106.5,447439,1768,-7
2022,1,1,18,30,91,5,94,58.52,34.81,-106.5,447439,1768,-7
2022,1,1,19,30,79,1,80,57.95,34.81,-106.5,447439,1768,-7
2022,1,1,20,30,84,6,87,60.8,34.81,-106.5,447439,1768,-7
2022,1,1,21,30,60,3,61,66.63,34.81,-106.5,447439,1768,-7
2022,1,1,22,30,78,18,83,74.71,34.81,-106.5,447439,1768,-7
2022,1,1,23,30,39,2,39,84.34,34.81,-106.5,447439,1768,-7
2022,1,2,0,30,0,0,0,95.27,34.81,-106.5,447439,1768,-7
2022,1,2,1,30,0,0,0,106.79,34.81,-106.5,447439,1768,-7
2022,1,2,2,30,0,0,0,118.78,34.81,-106.5,447439,1768,-7
2022,1,2,3,30,0,0,0,131.03,34.81,-106.5,447439,1768,-7
2022,1,2,4,30,0,0,0,143.3,34.81,-106.5,447439,1768,-7
2022,1,2,5,30,0,0,0,155.2,34.81,-106.5,447439,1768,-7
2022,1,2,6,30,0,0,0,165.25,34.81,-106.5,447439,1768,-7
2022,1,2,7,30,0,0,0,167.31,34.81,-106.5,447439,1768,-7
2022,1,2,8,30,0,0,0,158.88,34.81,-106.5,447439,1768,-7
2022,1,2,9,30,0,0,0,147.32,34.81,-106.5,447439,1768,-7
2022,1,2,10,30,0,0,0,135.1,34.81,-106.5,447439,1768,-7
2022,1,2,11,30,0,0,0,122.81,34.81,-106.5,447439,1768,-7
2022,1,2,12,30,0,0,0,110.71,34.81,-106.5,447439,1768,-7
2022,1,2,13,30,0,0,0,99,34.81,-106.5,447439,1768,-7
2022,1,2,14,30,18,366,33,87.67,34.81,-106.5,447439,1768,-7
2022,1,2,15,30,32,841,211,77.72,34.81,-106.5,447439,1768,-7
2022,1,2,16,30,40,968,386,69.04,34.81,-106.5,447439,1768,-7
2022,1,2,17,30,44,1013,514,62.37,34.81,-106.5,447439,1768,-7
2022,1,2,18,30,46,1038,589,58.45,34.81,-106.5,447439,1768,-7
2022,1,2,19,30,47,1042,601,57.85,34.81,-106.5,447439,1768,-7
2022,1,2,20,30,45,1024,546,60.68,34.81,-106.5,447439,1768,-7
2022,1,2,21,30,41,967,427,66.49,34.81,-106.5,447439,1768,-7
2022,1,2,22,30,35,869,266,74.57,34.81,-106.5,447439,1768,-7
2022,1,2,23,30,23,612,85,84.2,34.81,-106.5,447439,1768,-7
2022,1,3,0,30,0,0,0,95.13,34.81,-106.5,447439,1768,-7
2022,1,3,1,30,0,0,0,106.65,34.81,-106.5,447439,1768,-7
2022,1,3,2,30,0,0,0,118.64,34.81,-106.5,447439,1768,-7
2022,1,3,3,30,0,0,0,130.89,34.81,-106.5,447439,1768,-7
2022,1,3,4,30,0,0,0,143.17,34.81,-106.5,447439,1768,-7
2022,1,3,5,30,0,0,0,155.06,34.81,-106.5,447439,1768,-7
2022,1,3,6,30,0,0,0,165.11,34.81,-106.5,447439,1768,-7
2022,1,3,7,30,0,0,0,167.26,34.81,-106.5,447439,1768,-7
2022,1,3,8,30,0,0,0,158.9,34.81,-106.5,447439,1768,-7
2022,1,3,9,30,0,0,0,147.36,34.81,-106.5,447439,1768,-7
2022,1,3,10,30,0,0,0,135.15,34.81,-106.5,447439,1768,-7
2022,1,3,11,30,0,0,0,122.86,34.81,-106.5,447439,1768,-7
2022,1,3,12,30,0,0,0,110.75,34.81,-106.5,447439,1768,-7
2022,1,3,13,30,0,0,0,99.03,34.81,-106.5,447439,1768,-7
2022,1,3,14,30,19,257,29,87.7,34.81,-106.5,447439,1768,-7
2022,1,3,15,30,35,814,208,77.73,34.81,-106.5,447439,1768,-7
2022,1,3,16,30,40,971,388,69.02,34.81,-106.5,447439,1768,-7
2022,1,3,17,30,44,1029,522,62.32,34.81,-106.5,447439,1768,-7
2022,1,3,18,30,46,1039,591,58.37,34.81,-106.5,447439,1768,-7
2022,1,3,19,30,46,1042,602,57.75,34.81,-106.5,447439,1768,-7
2022,1,3,20,30,45,1025,549,60.56,34.81,-106.5,447439,1768,-7
2022,1,3,21,30,42,980,435,66.36,34.81,-106.5,447439,1768,-7
2022,1,3,22,30,36,882,273,74.43,34.81,-106.5,447439,1768,-7
2022,1,3,23,30,24,627,89,84.06,34.81,-106.5,447439,1768,-7
2022,1,4,0,30,0,0,0,94.98,34.81,-106.5,447439,1768,-7
2022,1,4,1,30,0,0,0,106.51,34.81,-106.5,447439,1768,-7
2022,1,4,2,30,0,0,0,118.5,34.81,-106.5,447439,1768,-7
2022,1,4,3,30,0,0,0,130.75,34.81,-106.5,447439,1768,-7
2022,1,4,4,30,0,0,0,143.03,34.81,-106.5,447439,1768,-7
2022,1,4,5,30,0,0,0,154.91,34.81,-106.5,447439,1768,-7
2022,1,4,6,30,0,0,0,164.96,34.81,-106.5,447439,1768,-7
2022,1,4,7,30,0,0,0,167.19,34.81,-106.5,447439,1768,-7
