Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,97.64,35.01,-103.62,519836,1265,-7
2022,1,1,1,30,0,0,0,109.25,35.01,-103.62,519836,1265,-7
2022,1,1,2,30,0,0,0,121.28,35.01,-103.62,519836,1265,-7
2022,1,1,3,30,0,0,0,133.53,35.01,-103.62,519836,1265,-7
2022,1,1,4,30,0,0,0,145.74,35.01,-103.62,519836,1265,-7
2022,1,1,5,30,0,0,0,157.42,35.01,-103.62,519836,1265,-7
2022,1,1,6,30,0,0,0,166.54,35.01,-103.62,519836,1265,-7
2022,1,1,7,30,0,0,0,166.11,35.01,-103.62,519836,1265,-7
2022,1,1,8,30,0,0,0,156.66,35.01,-103.62,519836,1265,-7
2022,1,1,9,30,0,0,0,144.91,35.01,-103.62,519836,1265,-7
2022,1,1,10,30,0,0,0,132.68,35.01,-103.62,519836,1265,-7
2022,1,1,11,30,0,0,0,120.44,35.01,-103.62,519836,1265,-7
2022,1,1,12,30,0,0,0,108.43,35.01,-103.62,519836,1265,-7
2022,1,1,13,30,0,0,0,96.85,35.01,-103.62,519836,1265,-7
2022,1,1,14,30,13,80,19,85.79,35.01,-103.62,519836,1265,-7
2022,1,1,15,30,77,2,77,76.05,35.01,-103.62,519836,1265,-7
2022,1,1,16,30,106,5,108,67.74,35.01,-103.62,519836,1265,-7
2022,1,1,17,30,190,80,228,61.59,35.01,-103.62,519836,1265,-7
2022,1,1,18,30,147,47,172,58.32,35.01,-103.62,519836,1265,-7
2022,1,1,19,30,43,0,43,58.42,35.01,-103.62,519836,1265,-7
2022,1,1,20,30,98,2,99,61.87,35.01,-103.62,519836,1265,-7
2022,1,1,21,30,81,8,84,68.17,35.01,-103.62,519836,1265,-7
2022,1,1,22,30,82,17,86,76.58,35.01,-103.62,519836,1265,-7
2022,1,1,23,30,17,0,17,86.38,35.01,-103.62,519836,1265,-7
2022,1,2,0,30,0,0,0,97.51,35.01,-103.62,519836,1265,-7
2022,1,2,1,30,0,0,0,109.11,35.01,-103.62,519836,1265,-7
2022,1,2,2,30,0,0,0,121.15,35.01,-103.62,519836,1265,-7
2022,1,2,3,30,0,0,0,133.39,35.01,-103.62,519836,1265,-7
2022,1,2,4,30,0,0,0,145.61,35.01,-103.62,519836,1265,-7
2022,1,2,5,30,0,0,0,157.28,35.01,-103.62,519836,1265,-7
2022,1,2,6,30,0,0,0,166.42,35.01,-103.62,519836,1265,-7
2022,1,2,7,30,0,0,0,166.09,35.01,-103.62,519836,1265,-7
2022,1,2,8,30,0,0,0,156.69,35.01,-103.62,519836,1265,-7
2022,1,2,9,30,0,0,0,144.97,35.01,-103.62,519836,1265,-7
2022,1,2,10,30,0,0,0,132.74,35.01,-103.62,519836,1265,-7
2022,1,2,11,30,0,0,0,120.49,35.01,-103.62,519836,1265,-7
2022,1,2,12,30,0,0,0,108.47,35.01,-103.62,519836,1265,-7
2022,1,2,13,30,0,0,0,96.89,35.01,-103.62,519836,1265,-7
2022,1,2,14,30,28,5,28,85.81,35.01,-103.62,519836,1265,-7
2022,1,2,15,30,29,32,37,76.05,35.01,-103.62,519836,1265,-7
2022,1,2,16,30,66,592,290,67.72,35.01,-103.62,519836,1265,-7
2022,1,2,17,30,62,953,516,61.54,35.01,-103.62,519836,1265,-7
2022,1,2,18,30,52,1047,603,58.24,35.01,-103.62,519836,1265,-7
2022,1,2,19,30,52,1032,594,58.31,35.01,-103.62,519836,1265,-7
2022,1,2,20,30,49,1009,527,61.75,35.01,-103.62,519836,1265,-7
2022,1,2,21,30,44,956,402,68.03,35.01,-103.62,519836,1265,-7
2022,1,2,22,30,36,838,232,76.44,35.01,-103.62,519836,1265,-7
2022,1,2,23,30,20,512,54,86.24,35.01,-103.62,519836,1265,-7
2022,1,3,0,30,0,0,0,97.36,35.01,-103.62,519836,1265,-7
2022,1,3,1,30,0,0,0,108.97,35.01,-103.62,519836,1265,-7
2022,1,3,2,30,0,0,0,121.01,35.01,-103.62,519836,1265,-7
2022,1,3,3,30,0,0,0,133.25,35.01,-103.62,519836,1265,-7
2022,1,3,4,30,0,0,0,145.47,35.01,-103.62,519836,1265,-7
2022,1,3,5,30,0,0,0,157.14,35.01,-103.62,519836,1265,-7
2022,1,3,6,30,0,0,0,166.29,35.01,-103.62,519836,1265,-7
2022,1,3,7,30,0,0,0,166.06,35.01,-103.62,519836,1265,-7
2022,1,3,8,30,0,0,0,156.72,35.01,-103.62,519836,1265,-7
2022,1,3,9,30,0,0,0,145.01,35.01,-103.62,519836,1265,-7
2022,1,3,10,30,0,0,0,132.79,35.01,-103.62,519836,1265,-7
2022,1,3,11,30,0,0,0,120.54,35.01,-103.62,519836,1265,-7
2022,1,3,12,30,0,0,0,108.51,35.01,-103.62,519836,1265,-7
2022,1,3,13,30,0,0,0,96.92,35.01,-103.62,519836,1265,-7
2022,1,3,14,30,21,538,60,85.83,35.01,-103.62,519836,1265,-7
2022,1,3,15,30,35,847,239,76.05,35.01,-103.62,519836,1265,-7
2022,1,3,16,30,42,960,406,67.69,35.01,-103.62,519836,1265,-7
2022,1,3,17,30,45,1011,528,61.49,35.01,-103.62,519836,1265,-7
2022,1,3,18,30,47,1033,592,58.16,35.01,-103.62,519836,1265,-7
2022,1,3,19,30,47,1032,591,58.2,35.01,-103.62,519836,1265,-7
