Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,96.01,35.89,-106.3,452164,2222,-7
2022,1,1,1,30,0,0,0,107.41,35.89,-106.3,452164,2222,-7
2022,1,1,2,30,0,0,0,119.26,35.89,-106.3,452164,2222,-7
2022,1,1,3,30,0,0,0,131.36,35.89,-106.3,452164,2222,-7
2022,1,1,4,30,0,0,0,143.45,35.89,-106.3,452164,2222,-7
2022,1,1,5,30,0,0,0,155.08,35.89,-106.3,452164,2222,-7
2022,1,1,6,30,0,0,0,164.63,35.89,-106.3,452164,2222,-7
2022,1,1,7,30,0,0,0,166.29,35.89,-106.3,452164,2222,-7
2022,1,1,8,30,0,0,0,158.16,35.89,-106.3,452164,2222,-7
2022,1,1,9,30,0,0,0,146.86,35.89,-106.3,452164,2222,-7
2022,1,1,10,30,0,0,0,134.83,35.89,-106.3,452164,2222,-7
2022,1,1,11,30,0,0,0,122.7,35.89,-106.3,452164,2222,-7
2022,1,1,12,30,0,0,0,110.75,35.89,-106.3,452164,2222,-7
2022,1,1,13,30,0,0,0,99.19,35.89,-106.3,452164,2222,-7
2022,1,1,14,30,9,0,9,88.04,35.89,-106.3,452164,2222,-7
2022,1,1,15,30,36,2,36,78.27,35.89,-106.3,452164,2222,-7
2022,1,1,16,30,95,2,96,69.78,35.89,-106.3,452164,2222,-7
2022,1,1,17,30,234,30,247,63.3,35.89,-106.3,452164,2222,-7
2022,1,1,18,30,200,366,385,59.55,35.89,-106.3,452164,2222,-7
2022,1,1,19,30,259,161,342,59.04,35.89,-106.3,452164,2222,-7
2022,1,1,20,30,310,226,417,61.88,35.89,-106.3,452164,2222,-7
2022,1,1,21,30,228,212,309,67.61,35.89,-106.3,452164,2222,-7
2022,1,1,22,30,145,67,162,75.58,35.89,-106.3,452164,2222,-7
2022,1,1,23,30,25,0,25,85.07,35.89,-106.3,452164,2222,-7
2022,1,2,0,30,0,0,0,95.88,35.89,-106.3,452164,2222,-7
2022,1,2,1,30,0,0,0,107.27,35.89,-106.3,452164,2222,-7
2022,1,2,2,30,0,0,0,119.13,35.89,-106.3,452164,2222,-7
2022,1,2,3,30,0,0,0,131.22,35.89,-106.3,452164,2222,-7
2022,1,2,4,30,0,0,0,143.32,35.89,-106.3,452164,2222,-7
2022,1,2,5,30,0,0,0,154.94,35.89,-106.3,452164,2222,-7
2022,1,2,6,30,0,0,0,164.5,35.89,-106.3,452164,2222,-7
2022,1,2,7,30,0,0,0,166.24,35.89,-106.3,452164,2222,-7
2022,1,2,8,30,0,0,0,158.18,35.89,-106.3,452164,2222,-7
2022,1,2,9,30,0,0,0,146.91,35.89,-106.3,452164,2222,-7
2022,1,2,10,30,0,0,0,134.88,35.89,-106.3,452164,2222,-7
2022,1,2,11,30,0,0,0,122.75,35.89,-106.3,452164,2222,-7
2022,1,2,12,30,0,0,0,110.8,35.89,-106.3,452164,2222,-7
2022,1,2,13,30,0,0,0,99.23,35.89,-106.3,452164,2222,-7
2022,1,2,14,30,17,357,29,88.04,35.89,-106.3,452164,2222,-7
2022,1,2,15,30,35,843,206,78.27,35.89,-106.3,452164,2222,-7
2022,1,2,16,30,45,974,382,69.76,35.89,-106.3,452164,2222,-7
2022,1,2,17,30,51,1017,509,63.26,35.89,-106.3,452164,2222,-7
