Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,94.02,35.53,-108.78,396067,1992,-7
2022,1,1,1,30,0,0,0,105.36,35.53,-108.78,396067,1992,-7
2022,1,1,2,30,0,0,0,117.2,35.53,-108.78,396067,1992,-7
2022,1,1,3,30,0,0,0,129.32,35.53,-108.78,396067,1992,-7
2022,1,1,4,30,0,0,0,141.5,35.53,-108.78,396067,1992,-7
2022,1,1,5,30,0,0,0,153.34,35.53,-108.78,396067,1992,-7
2022,1,1,6,30,0,0,0,163.61,35.53,-108.78,396067,1992,-7
2022,1,1,7,30,0,0,0,167.21,35.53,-108.78,396067,1992,-7
2022,1,1,8,30,0,0,0,160.07,35.53,-108.78,396067,1992,-7
2022,1,1,9,30,0,0,0,148.92,35.53,-108.78,396067,1992,-7
2022,1,1,10,30,0,0,0,136.88,35.53,-108.78,396067,1992,-7
2022,1,1,11,30,0,0,0,124.69,35.53,-108.78,396067,1992,-7
2022,1,1,12,30,0,0,0,112.64,35.53,-108.78,396067,1992,-7
2022,1,1,13,30,0,0,0,100.96,35.53,-108.78,396067,1992,-7
2022,1,1,14,30,5,0,5,89.49,35.53,-108.78,396067,1992,-7
2022,1,1,15,30,64,5,65,79.61,35.53,-108.78,396067,1992,-7
2022,1,1,16,30,119,15,124,70.8,35.53,-108.78,396067,1992,-7
2022,1,1,17,30,191,70,222,63.89,35.53,-108.78,396067,1992,-7
2022,1,1,18,30,264,33,281,59.61,35.53,-108.78,396067,1992,-7
2022,1,1,19,30,313,234,435,58.53,35.53,-108.78,396067,1992,-7
2022,1,1,20,30,63,1033,566,60.84,35.53,-108.78,396067,1992,-7
2022,1,1,21,30,55,994,456,66.18,35.53,-108.78,396067,1992,-7
2022,1,1,22,30,45,905,296,73.87,35.53,-108.78,396067,1992,-7
2022,1,1,23,30,28,704,111,83.21,35.53,-108.78,396067,1992,-7
2022,1,2,0,30,0,0,0,93.88,35.53,-108.78,396067,1992,-7
2022,1,2,1,30,0,0,0,105.22,35.53,-108.78,396067,1992,-7
2022,1,2,2,30,0,0,0,117.06,35.53,-108.78,396067,1992,-7
2022,1,2,3,30,0,0,0,129.19,35.53,-108.78,396067,1992,-7
2022,1,2,4,30,0,0,0,141.36,35.53,-108.78,396067,1992,-7
2022,1,2,5,30,0,0,0,153.2,35.53,-108.78,396067,1992,-7
2022,1,2,6,30,0,0,0,163.48,35.53,-108.78,396067,1992,-7
2022,1,2,7,30,0,0,0,167.15,35.53,-108.78,396067,1992,-7
2022,1,2,8,30,0,0,0,160.09,35.53,-108.78,396067,1992,-7
