Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,96.72,36.97,-105.94,460677,2438,-7
2022,1,1,1,30,0,0,0,107.98,36.97,-105.94,460677,2438,-7
2022,1,1,2,30,0,0,0,119.7,36.97,-105.94,460677,2438,-7
2022,1,1,3,30,0,0,0,131.64,36.97,-105.94,460677,2438,-7
2022,1,1,4,30,0,0,0,143.54,36.97,-105.94,460677,2438,-7
2022,1,1,5,30,0,0,0,154.87,36.97,-105.94,460677,2438,-7
2022,1,1,6,30,0,0,0,163.89,36.97,-105.94,460677,2438,-7
2022,1,1,7,30,0,0,0,165.18,36.97,-105.94,460677,2438,-7
2022,1,1,8,30,0,0,0,157.35,36.97,-105.94,460677,2438,-7
2022,1,1,9,30,0,0,0,146.32,36.97,-105.94,460677,2438,-7
2022,1,1,10,30,0,0,0,134.49,36.97,-105.94,460677,2438,-7
2022,1,1,11,30,0,0,0,122.53,36.97,-105.94,460677,2438,-7
2022,1,1,12,30,0,0,0,110.73,36.97,-105.94,460677,2438,-7
2022,1,1,13,30,0,0,0,99.33,36.97,-105.94,460677,2438,-7
2022,1,1,14,30,8,0,8,88.32,36.97,-105.94,460677,2438,-7
2022,1,1,15,30,49,684,183,78.74,36.97,-105.94,460677,2438,-7
2022,1,1,16,30,110,663,332,70.44,36.97,-105.94,460677,2438,-7
2022,1,1,17,30,115,784,457,64.16,36.97,-105.94,460677,2438,-7
2022,1,1,18,30,145,138,213,60.56,36.97,-105.94,460677,2438,-7
2022,1,1,19,30,276,366,458,60.15,36.97,-105.94,460677,2438,-7
2022,1,1,20,30,284,238,392,62.99,36.97,-105.94,460677,2438,-7
2022,1,1,21,30,214,74,241,68.66,36.97,-105.94,460677,2438,-7
2022,1,1,22,30,131,146,165,76.53,36.97,-105.94,460677,2438,-7
2022,1,1,23,30,28,0,28,85.89,36.97,-105.94,460677,2438,-7
2022,1,2,0,30,0,0,0,96.58,36.97,-105.94,460677,2438,-7
2022,1,2,1,30,0,0,0,107.85,36.97,-105.94,460677,2438,-7
2022,1,2,2,30,0,0,0,119.56,36.97,-105.94,460677,2438,-7
2022,1,2,3,30,0,0,0,131.51,36.97,-105.94,460677,2438,-7
2022,1,2,4,30,0,0,0,143.41,36.97,-105.94,460677,2438,-7
2022,1,2,5,30,0,0,0,154.73,36.97,-105.94,460677,2438,-7
2022,1,2,6,30,0,0,0,163.76,36.97,-105.94,460677,2438,-7
2022,1,2,7,30,0,0,0,165.13,36.97,-105.94,460677,2438,-7
2022,1,2,8,30,0,0,0,157.37,36.97,-105.94,460677,2438,-7
2022,1,2,9,30,0,0,0,146.37,36.97,-105.94,460677,2438,-7
2022,1,2,10,30,0,0,0,134.54,36.97,-105.94,460677,2438,-7
2022,1,2,11,30,0,0,0,122.57,36.97,-105.94,460677,2438,-7
2022,1,2,12,30,0,0,0,110.77,36.97,-105.94,460677,2438,-7
2022,1,2,13,30,0,0,0,99.36,36.97,-105.94,460677,2438,-7
2022,1,2,14,30,12,0,12,88.32,36.97,-105.94,460677,2438,-7
2022,1,2,15,30,34,816,193,78.74,36.97,-105.94,460677,2438,-7
2022,1,2,16,30,44,952,363,70.42,36.97,-105.94,460677,2438,-7
2022,1,2,17,30,51,1012,493,64.11,36.97,-105.94,460677,2438,-7
2022,1,2,18,30,54,1037,565,60.49,36.97,-105.94,460677,2438,-7
2022,1,2,19,30,55,1040,574,60.05,36.97,-105.94,460677,2438,-7
2022,1,2,20,30,52,1021,518,62.87,36.97,-105.94,460677,2438,-7
2022,1,2,21,30,46,973,402,68.53,36.97,-105.94,460677,2438,-7
2022,1,2,22,30,36,865,240,76.39,36.97,-105.94,460677,2438,-7
2022,1,2,23,30,21,567,63,85.75,36.97,-105.94,460677,2438,-7
2022,1,3,0,30,0,0,0,96.44,36.97,-105.94,460677,2438,-7
2022,1,3,1,30,0,0,0,107.7,36.97,-105.94,460677,2438,-7
2022,1,3,2,30,0,0,0,119.42,36.97,-105.94,460677,2438,-7
2022,1,3,3,30,0,0,0,131.37,36.97,-105.94,460677,2438,-7
2022,1,3,4,30,0,0,0,143.27,36.97,-105.94,460677,2438,-7
2022,1,3,5,30,0,0,0,154.59,36.97,-105.94,460677,2438,-7
2022,1,3,6,30,0,0,0,163.63,36.97,-105.94,460677,2438,-7
2022,1,3,7,30,0,0,0,165.07,36.97,-105.94,460677,2438,-7
2022,1,3,8,30,0,0,0,157.38,36.97,-105.94,460677,2438,-7
2022,1,3,9,30,0,0,0,146.4,36.97,-105.94,460677,2438,-7
2022,1,3,10,30,0,0,0,134.58,36.97,-105.94,460677,2438,-7
2022,1,3,11,30,0,0,0,122.62,36.97,-105.94,460677,2438,-7
2022,1,3,12,30,0,0,0,110.81,36.97,-105.94,460677,2438,-7
2022,1,3,13,30,0,0,0,99.39,36.97,-105.94,460677,2438,-7
2022,1,3,14,30,16,289,24,88.34,36.97,-105.94,460677,2438,-7
2022,1,3,15,30,35,830,197,78.74,36.97,-105.94,460677,2438,-7
2022,1,3,16,30,46,966,370,70.4,36.97,-105.94,460677,2438,-7
2022,1,3,17,30,55,1024,503,64.06,36.97,-105.94,460677,2438,-7
2022,1,3,18,30,60,1048,577,60.41,36.97,-105.94,460677,2438,-7
2022,1,3,19,30,60,1037,579,59.94,36.97,-105.94,460677,2438,-7
2022,1,3,20,30,58,1015,523,62.74,36.97,-105.94,460677,2438,-7
2022,1,3,21,30,53,970,410,68.39,36.97,-105.94,460677,2438,-7
2022,1,3,22,30,42,872,249,76.24,36.97,-105.94,460677,2438,-7
2022,1,3,23,30,35,271,56,85.61,36.97,-105.94,460677,2438,-7
2022,1,4,0,30,0,0,0,96.29,36.97,-105.94,460677,2438,-7
2022,1,4,1,30,0,0,0,107.56,36.97,-105.94,460677,2438,-7
2022,1,4,2,30,0,0,0,119.28,36.97,-105.94,460677,2438,-7
2022,1,4,3,30,0,0,0,131.23,36.97,-105.94,460677,2438,-7
2022,1,4,4,30,0,0,0,143.12,36.97,-105.94,460677,2438,-7
2022,1,4,5,30,0,0,0,154.44,36.97,-105.94,460677,2438,-7
2022,1,4,6,30,0,0,0,163.49,36.97,-105.94,460677,2438,-7
2022,1,4,7,30,0,0,0,165,36.97,-105.94,460677,2438,-7
2022,1,4,8,30,0,0,0,157.39,36.97,-105.94,460677,2438,-7
2022,1,4,9,30,0,0,0,146.44,36.97,-105.94,460677,2438,-7
2022,1,4,10,30,0,0,0,134.62,36.97,-105.94,460677,2438,-7
2022,1,4,11,30,0,0,0,122.66,36.97,-105.94,460677,2438,-7
2022,1,4,12,30,0,0,0,110.84,36.97,-105.94,460677,2438,-7
2022,1,4,13,30,0,0,0,99.41,36.97,-105.94,460677,2438,-7
2022,1,4,14,30,15,1,15,88.35,36.97,-105.94,460677,2438,-7
2022,1,4,15,30,50,734,193,78.74,36.97,-105.94,460677,2438,-7
2022,1,4,16,30,61,895,362,70.37,36.97,-105.94,460677,2438,-7
2022,1,4,17,30,188,583,444,64,36.97,-105.94,460677,2438,-7
2022,1,4,18,30,173,730,534,60.32,36.97,-105.94,460677,2438,-7
2022,1,4,19,30,68,1003,572,59.83,36.97,-105.94,460677,2438,-7
2022,1,4,20,30,63,992,519,62.61,36.97,-105.94,460677,2438,-7
2022,1,4,21,30,56,934,402,68.25,36.97,-105.94,460677,2438,-7
2022,1,4,22,30,116,396,211,76.1,36.97,-105.94,460677,2438,-7
2022,1,4,23,30,35,246,54,85.46,36.97,-105.94,460677,2438,-7
2022,1,5,0,30,0,0,0,96.15,36.97,-105.94,460677,2438,-7
2022,1,5,1,30,0,0,0,107.41,36.97,-105.94,460677,2438,-7
2022,1,5,2,30,0,0,0,119.14,36.97,-105.94,460677,2438,-7
2022,1,5,3,30,0,0,0,131.08,36.97,-105.94,460677,2438,-7
2022,1,5,4,30,0,0,0,142.98,36.97,-105.94,460677,2438,-7
2022,1,5,5,30,0,0,0,154.29,36.97,-105.94,460677,2438,-7
2022,1,5,6,30,0,0,0,163.35,36.97,-105.94,460677,2438,-7
2022,1,5,7,30,0,0,0,164.93,36.97,-105.94,460677,2438,-7
2022,1,5,8,30,0,0,0,157.39,36.97,-105.94,460677,2438,-7
2022,1,5,9,30,0,0,0,146.46,36.97,-105.94,460677,2438,-7
2022,1,5,10,30,0,0,0,134.66,36.97,-105.94,460677,2438,-7
2022,1,5,11,30,0,0,0,122.69,36.97,-105.94,460677,2438,-7
2022,1,5,12,30,0,0,0,110.87,36.97,-105.94,460677,2438,-7
2022,1,5,13,30,0,0,0,99.43,36.97,-105.94,460677,2438,-7
2022,1,5,14,30,11,0,11,88.36,36.97,-105.94,460677,2438,-7
2022,1,5,15,30,47,712,186,78.72,36.97,-105.94,460677,2438,-7
2022,1,5,16,30,47,935,362,70.33,36.97,-105.94,460677,2438,-7
2022,1,5,17,30,59,980,490,63.94,36.97,-105.94,460677,2438,-7
2022,1,5,18,30,69,994,563,60.22,36.97,-105.94,460677,2438,-7
2022,1,5,19,30,68,1002,573,59.71,36.97,-105.94,460677,2438,-7
2022,1,5,20,30,64,985,519,62.47,36.97,-105.94,460677,2438,-7
2022,1,5,21,30,56,928,402,68.1,36.97,-105.94,460677,2438,-7
2022,1,5,22,30,43,821,242,75.94,36.97,-105.94,460677,2438,-7
2022,1,5,23,30,31,291,55,85.31,36.97,-105.94,460677,2438,-7
2022,1,6,0,30,0,0,0,95.99,36.97,-105.94,460677,2438,-7
2022,1,6,1,30,0,0,0,107.27,36.97,-105.94,460677,2438,-7
2022,1,6,2,30,0,0,0,118.99,36.97,-105.94,460677,2438,-7
2022,1,6,3,30,0,0,0,130.93,36.97,-105.94,460677,2438,-7
2022,1,6,4,30,0,0,0,142.83,36.97,-105.94,460677,2438,-7
2022,1,6,5,30,0,0,0,154.14,36.97,-105.94,460677,2438,-7
2022,1,6,6,30,0,0,0,163.2,36.97,-105.94,460677,2438,-7
2022,1,6,7,30,0,0,0,164.84,36.97,-105.94,460677,2438,-7
2022,1,6,8,30,0,0,0,157.38,36.97,-105.94,460677,2438,-7
2022,1,6,9,30,0,0,0,146.48,36.97,-105.94,460677,2438,-7
2022,1,6,10,30,0,0,0,134.69,36.97,-105.94,460677,2438,-7
2022,1,6,11,30,0,0,0,122.72,36.97,-105.94,460677,2438,-7
2022,1,6,12,30,0,0,0,110.89,36.97,-105.94,460677,2438,-7
2022,1,6,13,30,0,0,0,99.44,36.97,-105.94,460677,2438,-7
2022,1,6,14,30,15,3,15,88.36,36.97,-105.94,460677,2438,-7
2022,1,6,15,30,36,774,188,78.7,36.97,-105.94,460677,2438,-7
2022,1,6,16,30,48,917,357,70.29,36.97,-105.94,460677,2438,-7
2022,1,6,17,30,54,980,486,63.86,36.97,-105.94,460677,2438,-7
2022,1,6,18,30,58,1000,556,60.12,36.97,-105.94,460677,2438,-7
2022,1,6,19,30,60,1002,567,59.58,36.97,-105.94,460677,2438,-7
2022,1,6,20,30,66,965,514,62.32,36.97,-105.94,460677,2438,-7
2022,1,6,21,30,65,894,401,67.94,36.97,-105.94,460677,2438,-7
2022,1,6,22,30,48,794,243,75.79,36.97,-105.94,460677,2438,-7
2022,1,6,23,30,27,498,69,85.16,36.97,-105.94,460677,2438,-7
2022,1,7,0,30,0,0,0,95.84,36.97,-105.94,460677,2438,-7
2022,1,7,1,30,0,0,0,107.11,36.97,-105.94,460677,2438,-7
2022,1,7,2,30,0,0,0,118.84,36.97,-105.94,460677,2438,-7
2022,1,7,3,30,0,0,0,130.79,36.97,-105.94,460677,2438,-7
2022,1,7,4,30,0,0,0,142.68,36.97,-105.94,460677,2438,-7
2022,1,7,5,30,0,0,0,153.98,36.97,-105.94,460677,2438,-7
2022,1,7,6,30,0,0,0,163.04,36.97,-105.94,460677,2438,-7
2022,1,7,7,30,0,0,0,164.75,36.97,-105.94,460677,2438,-7
2022,1,7,8,30,0,0,0,157.36,36.97,-105.94,460677,2438,-7
2022,1,7,9,30,0,0,0,146.5,36.97,-105.94,460677,2438,-7
2022,1,7,10,30,0,0,0,134.71,36.97,-105.94,460677,2438,-7
2022,1,7,11,30,0,0,0,122.74,36.97,-105.94,460677,2438,-7
2022,1,7,12,30,0,0,0,110.91,36.97,-105.94,460677,2438,-7
2022,1,7,13,30,0,0,0,99.45,36.97,-105.94,460677,2438,-7
2022,1,7,14,30,16,254,23,88.36,36.97,-105.94,460677,2438,-7
2022,1,7,15,30,36,778,189,78.67,36.97,-105.94,460677,2438,-7
2022,1,7,16,30,46,921,358,70.23,36.97,-105.94,460677,2438,-7
2022,1,7,17,30,56,980,489,63.78,36.97,-105.94,460677,2438,-7
2022,1,7,18,30,63,1002,564,60.01,36.97,-105.94,460677,2438,-7
2022,1,7,19,30,63,1007,575,59.44,36.97,-105.94,460677,2438,-7
2022,1,7,20,30,60,989,522,62.17,36.97,-105.94,460677,2438,-7
2022,1,7,21,30,54,944,411,67.78,36.97,-105.94,460677,2438,-7
2022,1,7,22,30,44,839,252,75.62,36.97,-105.94,460677,2438,-7
2022,1,7,23,30,26,550,74,85,36.97,-105.94,460677,2438,-7
2022,1,8,0,30,0,0,0,95.68,36.97,-105.94,460677,2438,-7
2022,1,8,1,30,0,0,0,106.96,36.97,-105.94,460677,2438,-7
2022,1,8,2,30,0,0,0,118.69,36.97,-105.94,460677,2438,-7
2022,1,8,3,30,0,0,0,130.63,36.97,-105.94,460677,2438,-7
2022,1,8,4,30,0,0,0,142.52,36.97,-105.94,460677,2438,-7
2022,1,8,5,30,0,0,0,153.82,36.97,-105.94,460677,2438,-7
2022,1,8,6,30,0,0,0,162.88,36.97,-105.94,460677,2438,-7
2022,1,8,7,30,0,0,0,164.65,36.97,-105.94,460677,2438,-7
2022,1,8,8,30,0,0,0,157.34,36.97,-105.94,460677,2438,-7
2022,1,8,9,30,0,0,0,146.5,36.97,-105.94,460677,2438,-7
2022,1,8,10,30,0,0,0,134.73,36.97,-105.94,460677,2438,-7
2022,1,8,11,30,0,0,0,122.76,36.97,-105.94,460677,2438,-7
2022,1,8,12,30,0,0,0,110.92,36.97,-105.94,460677,2438,-7
2022,1,8,13,30,0,0,0,99.45,36.97,-105.94,460677,2438,-7
2022,1,8,14,30,16,136,20,88.34,36.97,-105.94,460677,2438,-7
2022,1,8,15,30,40,762,190,78.64,36.97,-105.94,460677,2438,-7
2022,1,8,16,30,55,897,359,70.17,36.97,-105.94,460677,2438,-7
2022,1,8,17,30,64,962,490,63.7,36.97,-105.94,460677,2438,-7
2022,1,8,18,30,82,947,557,59.89,36.97,-105.94,460677,2438,-7
2022,1,8,19,30,178,575,472,59.3,36.97,-105.94,460677,2438,-7
2022,1,8,20,30,159,678,477,62.01,36.97,-105.94,460677,2438,-7
2022,1,8,21,30,132,562,346,67.62,36.97,-105.94,460677,2438,-7
2022,1,8,22,30,55,786,252,75.46,36.97,-105.94,460677,2438,-7
2022,1,8,23,30,30,453,71,84.84,36.97,-105.94,460677,2438,-7
2022,1,9,0,30,0,0,0,95.52,36.97,-105.94,460677,2438,-7
2022,1,9,1,30,0,0,0,106.8,36.97,-105.94,460677,2438,-7
2022,1,9,2,30,0,0,0,118.53,36.97,-105.94,460677,2438,-7
2022,1,9,3,30,0,0,0,130.48,36.97,-105.94,460677,2438,-7
2022,1,9,4,30,0,0,0,142.37,36.97,-105.94,460677,2438,-7
