Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,96.72,35.65,-105.18,479596,2038,-7
2022,1,1,1,30,0,0,0,108.19,35.65,-105.18,479596,2038,-7
2022,1,1,2,30,0,0,0,120.11,35.65,-105.18,479596,2038,-7
2022,1,1,3,30,0,0,0,132.25,35.65,-105.18,479596,2038,-7
2022,1,1,4,30,0,0,0,144.38,35.65,-105.18,479596,2038,-7
2022,1,1,5,30,0,0,0,155.99,35.65,-105.18,479596,2038,-7
2022,1,1,6,30,0,0,0,165.34,35.65,-105.18,479596,2038,-7
2022,1,1,7,30,0,0,0,166.17,35.65,-105.18,479596,2038,-7
2022,1,1,8,30,0,0,0,157.51,35.65,-105.18,479596,2038,-7
2022,1,1,9,30,0,0,0,146.04,35.65,-105.18,479596,2038,-7
2022,1,1,10,30,0,0,0,133.95,35.65,-105.18,479596,2038,-7
2022,1,1,11,30,0,0,0,121.78,35.65,-105.18,479596,2038,-7
2022,1,1,12,30,0,0,0,109.82,35.65,-105.18,479596,2038,-7
2022,1,1,13,30,0,0,0,98.27,35.65,-105.18,479596,2038,-7
2022,1,1,14,30,16,0,16,87.18,35.65,-105.18,479596,2038,-7
2022,1,1,15,30,73,117,98,77.42,35.65,-105.18,479596,2038,-7
2022,1,1,16,30,106,36,119,69.02,35.65,-105.18,479596,2038,-7
2022,1,1,17,30,53,1,53,62.69,35.65,-105.18,479596,2038,-7
2022,1,1,18,30,108,5,111,59.14,35.65,-105.18,479596,2038,-7
2022,1,1,19,30,133,36,152,58.88,35.65,-105.18,479596,2038,-7
2022,1,1,20,30,51,0,51,61.96,35.65,-105.18,479596,2038,-7
2022,1,1,21,30,83,8,86,67.92,35.65,-105.18,479596,2038,-7
2022,1,1,22,30,30,60,44,76.06,35.65,-105.18,479596,2038,-7
2022,1,1,23,30,24,1,24,85.67,35.65,-105.18,479596,2038,-7
2022,1,2,0,30,0,0,0,96.59,35.65,-105.18,479596,2038,-7
2022,1,2,1,30,0,0,0,108.06,35.65,-105.18,479596,2038,-7
2022,1,2,2,30,0,0,0,119.97,35.65,-105.18,479596,2038,-7
2022,1,2,3,30,0,0,0,132.12,35.65,-105.18,479596,2038,-7
2022,1,2,4,30,0,0,0,144.24,35.65,-105.18,479596,2038,-7
2022,1,2,5,30,0,0,0,155.86,35.65,-105.18,479596,2038,-7
2022,1,2,6,30,0,0,0,165.21,35.65,-105.18,479596,2038,-7
2022,1,2,7,30,0,0,0,166.13,35.65,-105.18,479596,2038,-7
2022,1,2,8,30,0,0,0,157.54,35.65,-105.18,479596,2038,-7
2022,1,2,9,30,0,0,0,146.09,35.65,-105.18,479596,2038,-7
2022,1,2,10,30,0,0,0,134,35.65,-105.18,479596,2038,-7
2022,1,2,11,30,0,0,0,121.84,35.65,-105.18,479596,2038,-7
2022,1,2,12,30,0,0,0,109.87,35.65,-105.18,479596,2038,-7
2022,1,2,13,30,0,0,0,98.31,35.65,-105.18,479596,2038,-7
2022,1,2,14,30,21,0,21,87.19,35.65,-105.18,479596,2038,-7
2022,1,2,15,30,17,0,17,77.43,35.65,-105.18,479596,2038,-7
2022,1,2,16,30,52,0,52,69,35.65,-105.18,479596,2038,-7
2022,1,2,17,30,126,255,243,62.65,35.65,-105.18,479596,2038,-7
2022,1,2,18,30,161,558,448,59.07,35.65,-105.18,479596,2038,-7
