Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Solar Zenith Angle,Latitude,Longitude,Location ID,Elevation,Local Time Zone
2022,1,1,0,30,0,0,0,95.79,35.01,-106.1,456938,1918,-7
2022,1,1,1,30,0,0,0,107.31,35.01,-106.1,456938,1918,-7
2022,1,1,2,30,0,0,0,119.29,35.01,-106.1,456938,1918,-7
2022,1,1,3,30,0,0,0,131.51,35.01,-106.1,456938,1918,-7
2022,1,1,4,30,0,0,0,143.76,35.01,-106.1,456938,1918,-7
2022,1,1,5,30,0,0,0,155.59,35.01,-106.1,456938,1918,-7
2022,1,1,6,30,0,0,0,165.45,35.01,-106.1,456938,1918,-7
2022,1,1,7,30,0,0,0,167.06,35.01,-106.1,456938,1918,-7
2022,1,1,8,30,0,0,0,158.46,35.01,-106.1,456938,1918,-7
2022,1,1,9,30,0,0,0,146.89,35.01,-106.1,456938,1918,-7
2022,1,1,10,30,0,0,0,134.7,35.01,-106.1,456938,1918,-7
2022,1,1,11,30,0,0,0,122.44,35.01,-106.1,456938,1918,-7
2022,1,1,12,30,0,0,0,110.37,35.01,-106.1,456938,1918,-7
2022,1,1,13,30,0,0,0,98.71,35.01,-106.1,456938,1918,-7
2022,1,1,14,30,10,0,10,87.47,35.01,-106.1,456938,1918,-7
2022,1,1,15,30,13,0,13,77.57,35.01,-106.1,456938,1918,-7
2022,1,1,16,30,14,0,14,68.97,35.01,-106.1,456938,1918,-7
2022,1,1,17,30,62,0,62,62.42,35.01,-106.1,456938,1918,-7
2022,1,1,18,30,100,627,426,58.63,35.01,-106.1,456938,1918,-7
2022,1,1,19,30,254,125,320,58.17,35.01,-106.1,456938,1918,-7
2022,1,1,20,30,209,40,228,61.1,35.01,-106.1,456938,1918,-7
2022,1,1,21,30,201,46,219,66.97,35.01,-106.1,456938,1918,-7
2022,1,1,22,30,90,138,126,75.09,35.01,-106.1,456938,1918,-7
2022,1,1,23,30,49,10,50,84.73,35.01,-106.1,456938,1918,-7
2022,1,2,0,30,0,0,0,95.66,35.01,-106.1,456938,1918,-7
2022,1,2,1,30,0,0,0,107.17,35.01,-106.1,456938,1918,-7
2022,1,2,2,30,0,0,0,119.15,35.01,-106.1,456938,1918,-7
2022,1,2,3,30,0,0,0,131.38,35.01,-106.1,456938,1918,-7
2022,1,2,4,30,0,0,0,143.62,35.01,-106.1,456938,1918,-7
2022,1,2,5,30,0,0,0,155.45,35.01,-106.1,456938,1918,-7
2022,1,2,6,30,0,0,0,165.32,35.01,-106.1,456938,1918,-7
2022,1,2,7,30,0,0,0,167.01,35.01,-106.1,456938,1918,-7
2022,1,2,8,30,0,0,0,158.49,35.01,-106.1,456938,1918,-7
2022,1,2,9,30,0,0,0,146.94,35.01,-106.1,456938,1918,-7
2022,1,2,10,30,0,0,0,134.75,35.01,-106.1,456938,1918,-7
2022,1,2,11,30,0,0,0,122.49,35.01,-106.1,456938,1918,-7
2022,1,2,12,30,0,0,0,110.42,35.01,-106.1,456938,1918,-7
2022,1,2,13,30,0,0,0,98.75,35.01,-106.1,456938,1918,-7
2022,1,2,14,30,18,376,35,87.48,35.01,-106.1,456938,1918,-7
2022,1,2,15,30,36,847,218,77.58,35.01,-106.1,456938,1918,-7
2022,1,2,16,30,46,974,396,68.96,35.01,-106.1,456938,1918,-7
2022,1,2,17,30,53,1015,524,62.38,35.01,-106.1,456938,1918,-7
2022,1,2,18,30,58,1040,600,58.56,35.01,-106.1,456938,1918,-7
2022,1,2,19,30,57,1043,609,58.07,35.01,-106.1,456938,1918,-7
2022,1,2,20,30,56,1025,553,60.98,35.01,-106.1,456938,1918,-7
2022,1,2,21,30,49,971,431,66.84,35.01,-106.1,456938,1918,-7
2022,1,2,22,30,39,866,264,74.95,35.01,-106.1,456938,1918,-7
2022,1,2,23,30,24,598,80,84.59,35.01,-106.1,456938,1918,-7
2022,1,3,0,30,0,0,0,95.52,35.01,-106.1,456938,1918,-7
2022,1,3,1,30,0,0,0,107.03,35.01,-106.1,456938,1918,-7
2022,1,3,2,30,0,0,0,119.01,35.01,-106.1,456938,1918,-7
2022,1,3,3,30,0,0,0,131.24,35.01,-106.1,456938,1918,-7
2022,1,3,4,30,0,0,0,143.48,35.01,-106.1,456938,1918,-7
2022,1,3,5,30,0,0,0,155.31,35.01,-106.1,456938,1918,-7
2022,1,3,6,30,0,0,0,165.18,35.01,-106.1,456938,1918,-7
2022,1,3,7,30,0,0,0,166.96,35.01,-106.1,456938,1918,-7
2022,1,3,8,30,0,0,0,158.52,35.01,-106.1,456938,1918,-7
2022,1,3,9,30,0,0,0,146.99,35.01,-106.1,456938,1918,-7
2022,1,3,10,30,0,0,0,134.8,35.01,-106.1,456938,1918,-7
2022,1,3,11,30,0,0,0,122.54,35.01,-106.1,456938,1918,-7
2022,1,3,12,30,0,0,0,110.46,35.01,-106.1,456938,1918,-7
2022,1,3,13,30,0,0,0,98.78,35.01,-106.1,456938,1918,-7
2022,1,3,14,30,19,375,35,87.5,35.01,-106.1,456938,1918,-7
2022,1,3,15,30,36,847,218,77.58,35.01,-106.1,456938,1918,-7
2022,1,3,16,30,46,975,396,68.94,35.01,-106.1,456938,1918,-7
2022,1,3,17,30,52,1031,531,62.33,35.01,-106.1,456938,1918,-7
2022,1,3,18,30,56,1056,608,58.48,35.01,-106.1,456938,1918,-7
2022,1,3,19,30,56,1059,618,57.96,35.01,-106.1,456938,1918,-7
2022,1,3,20,30,54,1027,554,60.85,35.01,-106.1,456938,1918,-7
2022,1,3,21,30,48,980,436,66.7,35.01,-106.1,456938,1918,-7
2022,1,3,22,30,39,880,270,74.8,35.01,-106.1,456938,1918,-7
2022,1,3,23,30,24,616,84,84.44,35.01,-106.1,456938,1918,-7
2022,1,4,0,30,0,0,0,95.37,35.01,-106.1,456938,1918,-7
2022,1,4,1,30,0,0,0,106.89,35.01,-106.1,456938,1918,-7
2022,1,4,2,30,0,0,0,118.87,35.01,-106.1,456938,1918,-7
2022,1,4,3,30,0,0,0,131.1,35.01,-106.1,456938,1918,-7
2022,1,4,4,30,0,0,0,143.34,35.01,-106.1,456938,1918,-7
2022,1,4,5,30,0,0,0,155.16,35.01,-106.1,456938,1918,-7
2022,1,4,6,30,0,0,0,165.04,35.01,-106.1,456938,1918,-7
2022,1,4,7,30,0,0,0,166.9,35.01,-106.1,456938,1918,-7
2022,1,4,8,30,0,0,0,158.53,35.01,-106.1,456938,1918,-7
2022,1,4,9,30,0,0,0,147.03,35.01,-106.1,456938,1918,-7
2022,1,4,10,30,0,0,0,134.85,35.01,-106.1,456938,1918,-7
2022,1,4,11,30,0,0,0,122.59,35.01,-106.1,456938,1918,-7
2022,1,4,12,30,0,0,0,110.5,35.01,-106.1,456938,1918,-7
2022,1,4,13,30,0,0,0,98.81,35.01,-106.1,456938,1918,-7
2022,1,4,14,30,18,354,33,87.52,35.01,-106.1,456938,1918,-7
2022,1,4,15,30,35,829,213,77.58,35.01,-106.1,456938,1918,-7
2022,1,4,16,30,45,958,390,68.91,35.01,-106.1,456938,1918,-7
2022,1,4,17,30,52,1015,524,62.27,35.01,-106.1,456938,1918,-7
2022,1,4,18,30,58,1038,602,58.4,35.01,-106.1,456938,1918,-7
2022,1,4,19,30,60,1030,608,57.84,35.01,-106.1,456938,1918,-7
